id,prompt,variables,created_at,updated_at,account_id,suggestion_label,subcategory_id
864ab35d-f36e-4b06-b2c9-94a0470cf94e,"Photorealistic photo of one finished scene, not a split-screen or before-and-after layout. No text, no words, no letters, no labels, no captions, no watermarks, no signs. Bathroom remodeling is a service where a provider transforms residential bathrooms into functional and aesthetically pleasing spaces. It typically involves redesigning the layout, selecting fixtures and materials, and installing new elements such as sinks, toilets, showers, and bathtubs. The goal is to create a bathroom that meets the homeowner's needs and complements the overall style of the home. The outcome is a refreshed and rejuvenated bathroom that boosts the value and livability of the residence.. Refinement category: Countertops. Option: warm lightly veined quartz countertops with soft luxury.",,2026-03-23 18:53:27.459101+00,2026-03-30 16:45:25.682176+00,,,258f4d7f-746f-416b-b617-e1cca25b748f
866d8a00-7cae-4f28-bfe6-0a0f96258f66,"Photorealistic photo of one finished scene, not a split-screen or before-and-after layout. No text, no words, no letters, no labels, no captions, no watermarks, no signs. Garden design is a service that creates a comprehensive outdoor space plan for residential or commercial properties such as homes, hotels, restaurants, and office campuses. It typically includes recommendations for plant selection, hardscaping, water features, lighting, and other design elements to enhance the aesthetic appeal and functionality of the outdoor space. The goal of garden design is to create a beautiful and inviting outdoor environment that complements the surrounding architecture and enhances the overall user experience.. Refinement category: Firepit. Option: sleek black metal fire bowl with minimalist styling.",,2026-03-23 16:44:21.615337+00,2026-03-30 16:45:25.682176+00,,,557fd1e8-c876-4c2a-9e01-525b7563c835
8676c64c-43bd-4b33-b0e5-56579ef5c00e,"Modern outdoor patio with contemporary furniture, clean design, professional photography, no text",,2025-10-13 05:02:36.120343+00,2026-03-30 16:50:05.965655+00,,,
86efcf81-0918-46b0-953d-ecb2a6ab2834,"Photorealistic photo of one finished scene, not a split-screen or before-and-after layout. No text, no words, no letters, no labels, no captions, no watermarks, no signs. Landscaping is a service where a provider transforms outdoor spaces such as residential yards, commercial properties, parks, hotels, and resorts. It typically includes a comprehensive plan for hardscapes like patios, walkways, and driveways, as well as softscapes like gardens, lawns, and trees. The provider will also consider factors such as drainage, irrigation, and lighting to create a functional and visually appealing outdoor environment. The goal of landscaping is to enhance the beauty and usability of the space, increasing its value and enjoyment for occupants.: What style of landscaping are you looking for?. Option: A charming cottage garden with a picket fence, a variety of flowers and herbs, and a cozy outdoor seating area. Direction details: A classic and romantic outdoor space with a focus on traditional gardening and decor Price tier cues: Mid-range quality, quartz or laminate surfaces, semi-custom details.",,2026-03-20 21:02:49.315967+00,2026-03-30 16:45:25.682176+00,,,ee70f353-c48e-4bd9-bfc1-cf1b00291fa9
87011d60-5a3b-4fb9-ab4d-d5f5508c7294,"Photorealistic photo, no text, no words, no letters, no labels, no captions, no watermarks, no signs. General Landscaping Services is a comprehensive solution for residential and commercial properties, including homes, apartments, offices, hotels, restaurants, and shopping centers. It typically involves the design and maintenance of outdoor spaces such as lawns, gardens, patios, walkways, and other hardscapes. The service may also encompass tasks like pruning, weeding, fertilizing, and pest control to ensure the overall health and appearance of the property. The goal of General Landscaping Services is to create a visually appealing and functional outdoor environment that enhances the property's value and aesthetic appeal.: What style of landscaping are you looking for?. Option: A Mediterranean garden with a small lawn, plenty of plants, and a stone patio. Direction details: A warm and inviting design that incorporates elements of Mediterranean culture and plenty of color Price tier cues: Premium materials, natural stone, custom cabinetry, high-end fixtures.",,2026-03-17 19:13:12.013241+00,2026-03-30 16:50:05.965655+00,,,
881acb6a-8180-40d9-b69b-38d5290ea1fe,"Elegant hair color consultation area, professional photography, no text",,2025-10-13 05:02:41.778555+00,2026-03-30 16:50:05.965655+00,,,
88bcd221-a384-41b5-88bd-7cf7b63e552b,Professional Fencing photography with excellent composition,,2025-07-29 16:57:42.360441+00,2026-03-30 16:50:05.965655+00,,,
896e6cf4-103c-48a6-a004-c2b16e5330b0,"Photorealistic photo, no text, no words, no letters, no labels, no captions, no watermarks, no signs. Garden design is a service that creates a comprehensive outdoor space plan for residential or commercial properties such as homes, hotels, restaurants, and office campuses. It typically includes recommendations for plant selection, hardscaping, water features, lighting, and other design elements to enhance the aesthetic appeal and functionality of the outdoor space. The goal of garden design is to create a beautiful and inviting outdoor environment that complements the surrounding architecture and enhances the overall user experience.: What style of garden design inspires you?. Option: A lush garden with a desert oasis design, featuring a small palm tree, a few cacti, and a stone fountain.. Direction details: A tranquil and exotic garden design that brings a touch of the desert to your outdoor space. Price tier cues: Premium materials, natural stone, custom cabinetry, high-end fixtures.",,2026-03-17 19:13:45.445363+00,2026-03-30 16:50:05.965655+00,,,
8985d578-46b0-4776-8b0e-9500719422f7,"Contemporary color bar with sleek design, professional photography, no text",,2025-10-13 05:02:07.740833+00,2026-03-30 16:50:05.965655+00,,,
8b2541cb-e723-4832-92ab-29dcfbca42c4,"Photorealistic photo of one finished scene, not a split-screen or before-and-after layout. No text, no words, no letters, no labels, no captions, no watermarks, no signs. Landscaping is a service where a provider transforms outdoor spaces such as residential yards, commercial properties, parks, hotels, and resorts. It typically includes a comprehensive plan for hardscapes like patios, walkways, and driveways, as well as softscapes like gardens, lawns, and trees. The provider will also consider factors such as drainage, irrigation, and lighting to create a functional and visually appealing outdoor environment. The goal of landscaping is to enhance the beauty and usability of the space, increasing its value and enjoyment for occupants.: What style of landscaping are you looking for?. Option: A seaside garden with a coastal vibe, featuring sea grass, driftwood, and a variety of coastal plants and flowers. Direction details: A relaxed and casual outdoor space with a focus on natural materials and a beachy atmosphere Price tier cues: Mid-range quality, quartz or laminate surfaces, semi-custom details.",,2026-03-20 21:02:47.50106+00,2026-03-30 16:45:25.682176+00,,,ee70f353-c48e-4bd9-bfc1-cf1b00291fa9
8bdb91d7-1a1f-4649-92a2-3767561a3089,"Luxury kitchen with high-end appliances, sophisticated styling, no text",,2025-10-13 05:01:57.859429+00,2026-03-30 16:50:05.965655+00,,,
8c1c8c2d-595f-4dfd-9700-57502cab690f,"Photorealistic photo, no text, no words, no letters, no labels, no captions, no watermarks, no signs. Landscaping is a service where a provider transforms outdoor spaces such as residential yards, commercial properties, parks, hotels, and resorts. It typically includes a comprehensive plan for hardscapes like patios, walkways, and driveways, as well as softscapes like gardens, lawns, and trees. The provider will also consider factors such as drainage, irrigation, and lighting to create a functional and visually appealing outdoor environment. The goal of landscaping is to enhance the beauty and usability of the space, increasing its value and enjoyment for occupants.: What style of landscaping are you looking for?. Option: A woodland-themed landscape with a small stream, a variety of trees, and a mix of wildflowers. Direction details: A natural and serene outdoor space inspired by the forest Price tier cues: Premium materials, natural stone, custom cabinetry, high-end fixtures.",,2026-03-17 19:12:35.4035+00,2026-03-30 16:50:05.965655+00,,,
